# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_start_retained_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
CNAG_01177	gene-CNAG_01177	XM_012193976.1	protein_coding	0	0	0	41	0	0	0	0	0	0	0	20	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	16
CNAG_01178	gene-CNAG_01178	XM_012193977.1	protein_coding	0	0	0	40	0	0	0	0	0	0	0	19	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	8
CNAG_01179	gene-CNAG_01179	XM_012193978.1	protein_coding	0	0	0	33	0	0	0	0	0	0	0	21	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	7
CNAG_01180	gene-CNAG_01180	XM_012193979.1	protein_coding	0	0	0	35	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
CNAG_01181	gene-CNAG_01181	XM_012193980.1	protein_coding	0	0	0	27	0	0	0	0	0	0	0	10	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	12
CNAG_01182	gene-CNAG_01182	XM_012193981.1	protein_coding	0	0	0	23	0	0	0	0	0	0	0	8	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	13
CNAG_01183	gene-CNAG_01183	XM_012193982.1	protein_coding	0	0	0	27	0	0	0	0	0	0	0	13	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	9
CNAG_01184	gene-CNAG_01184	XM_012193983.1	protein_coding	0	0	0	39	0	0	0	0	0	0	0	12	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	26
CNAG_01185	gene-CNAG_01185	XM_012193984.1	protein_coding	0	0	0	39	0	0	0	0	0	0	0	8	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	29
CNAG_01186	gene-CNAG_01186	XM_012193985.1	protein_coding	0	0	0	38	0	0	0	0	0	0	0	5	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	10
CNAG_01187	gene-CNAG_01187	XM_012193986.1	protein_coding	0	0	0	35	0	0	0	0	0	0	0	27	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	5
CNAG_01188	gene-CNAG_01188	XM_012193987.1	protein_coding	0	0	0	37	0	0	0	0	0	0	0	29	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	4
CNAG_01189	gene-CNAG_01189	XM_012193988.1	protein_coding	0	0	0	32	0	0	0	0	0	0	0	23	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	5
CNAG_01190	gene-CNAG_01190	XM_012193989.1	protein_coding	0	0	0	8	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4
CNAG_01191	gene-CNAG_01191	XM_012193990.1	protein_coding	0	0	0	8	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3
CNAG_01191	gene-CNAG_01191	XM_012193991.1	protein_coding	0	0	0	8	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3
CNAG_01191	gene-CNAG_01191	XM_012193992.1	protein_coding	0	0	0	8	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3
CNAG_01192	gene-CNAG_01192	XM_012193993.1	protein_coding	0	0	0	11	0	0	0	0	0	0	0	5	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3
CNAG_01193	gene-CNAG_01193	XM_012193994.1	protein_coding	0	0	0	13	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6
CNAG_01193	gene-CNAG_01193	XM_012193995.1	protein_coding	0	0	0	13	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6
CNAG_01194	gene-CNAG_01194	XM_012193996.1	protein_coding	0	0	0	10	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4
CNAG_01195	gene-CNAG_01195	XM_012193640.1	protein_coding	0	0	0	40	0	0	0	0	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	30
CNAG_01196	gene-CNAG_01196	XM_012193639.1	protein_coding	0	0	0	40	0	0	0	0	0	0	0	5	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	22
CNAG_01197	gene-CNAG_01197	XM_012193997.1	protein_coding	0	0	0	42	0	0	0	0	0	0	0	19	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	11
CNAG_01198	gene-CNAG_01198	XM_012193638.1	protein_coding	0	0	0	39	0	0	0	0	0	0	0	26	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	8
CNAG_01199	gene-CNAG_01199	XM_012193637.1	protein_coding	0	0	0	45	0	0	0	0	0	0	0	30	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	11
CNAG_01200	gene-CNAG_01200	XM_012193636.1	protein_coding	0	0	0	34	0	0	0	0	0	0	0	20	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	10
CNAG_01201	gene-CNAG_01201	XM_012193998.1	protein_coding	0	0	0	27	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
CNAG_01202	gene-CNAG_01202	XM_012193999.1	protein_coding	0	0	0	27	0	0	0	0	0	0	0	8	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	17
CNAG_01203	gene-CNAG_01203	XM_012193635.1	protein_coding	0	0	0	41	0	0	0	0	0	0	0	6	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	27
CNAG_01204	gene-CNAG_01204	XM_012194000.1	protein_coding	0	0	0	38	0	0	0	0	0	0	0	10	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	24
CNAG_01207	gene-CNAG_01207	XM_012194001.1	protein_coding	0	0	0	50	0	0	0	0	0	0	0	26	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	18
CNAG_01208	gene-CNAG_01208	XM_012193633.1	protein_coding	0	0	0	59	0	0	0	0	0	0	0	20	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	15
CNAG_01209	gene-CNAG_01209	XM_012193632.1	protein_coding	0	0	0	47	0	0	0	0	0	0	0	14	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	13
CNAG_01210	gene-CNAG_01210	XM_012193631.1	protein_coding	0	0	0	21	0	0	0	0	0	0	0	12	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	7
CNAG_01211	gene-CNAG_01211	XM_012194002.1	protein_coding	0	0	0	28	0	0	0	0	0	0	0	12	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	13
CNAG_01212	gene-CNAG_01212	XM_012194003.1	protein_coding	0	0	0	33	0	0	0	0	0	0	0	13	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	17
CNAG_01213	gene-CNAG_01213	XM_012194004.1	protein_coding	0	0	0	45	0	0	0	0	0	0	0	14	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	21
CNAG_01214	gene-CNAG_01214	XM_012193630.1	protein_coding	0	0	0	41	0	0	0	0	0	0	0	13	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	18
CNAG_01215	gene-CNAG_01215	XM_012193629.1	protein_coding	0	0	0	38	0	0	0	0	0	0	0	19	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	14
CNAG_01216	gene-CNAG_01216	XM_012194005.1	protein_coding	0	0	0	63	0	0	0	0	0	0	0	24	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	35
CNAG_01217	gene-CNAG_01217	XM_012194006.1	protein_coding	0	0	0	91	0	0	0	0	0	0	0	26	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	56
CNAG_01220	gene-CNAG_01220	XM_012194007.1	protein_coding	0	0	0	74	0	0	0	0	0	0	0	61	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	9
CNAG_01221	gene-CNAG_01221	XM_012194008.1	protein_coding	0	0	0	75	0	0	0	0	0	0	0	63	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	8
CNAG_01222	gene-CNAG_01222	XM_012194009.1	protein_coding	0	0	0	62	0	0	0	0	0	0	0	43	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	15
CNAG_01223	gene-CNAG_01223	XM_012194010.1	protein_coding	0	0	0	44	0	0	0	0	0	0	0	20	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	21
CNAG_01224	gene-CNAG_01224	XM_012194011.1	protein_coding	0	0	0	40	0	0	0	0	0	0	0	9	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	27
CNAG_01228	gene-CNAG_01228	XM_012193627.1	protein_coding	0	0	0	33	0	0	0	0	0	0	0	27	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3
CNAG_01229	gene-CNAG_01229	XM_012193626.1	protein_coding	0	0	0	32	0	0	0	0	0	0	0	27	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3
CNAG_01230	gene-CNAG_01230	XM_012194012.1	protein_coding	0	0	0	16	0	0	0	0	0	0	0	11	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4
CNAG_01231	gene-CNAG_01231	XM_012194013.1	protein_coding	0	0	0	9	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4
CNAG_01232	gene-CNAG_01232	XM_012194014.1	protein_coding	0	0	0	20	0	0	0	0	0	0	0	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	13
CNAG_01233	gene-CNAG_01233	XM_012194015.1	protein_coding	0	0	0	16	0	0	0	0	0	0	0	4	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0
CNAG_01234	gene-CNAG_01234	XM_012193625.1	protein_coding	0	0	0	16	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
CNAG_01235	gene-CNAG_01235	XM_012193624.1	protein_coding	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	17
CNAG_01235	gene-CNAG_01235	XM_012194016.1	protein_coding	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	17
CNAG_01236	gene-CNAG_01236	XM_012194017.1	protein_coding	0	0	0	21	0	0	0	0	0	0	0	2	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	11
CNAG_01237	gene-CNAG_01237	XM_012193623.1	protein_coding	0	0	0	28	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
CNAG_01238	gene-CNAG_01238	XM_012194018.1	protein_coding	0	0	0	29	0	0	0	0	0	0	0	17	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	10
CNAG_01239	gene-CNAG_01239	XM_012194019.1	protein_coding	0	0	0	95	0	0	0	0	0	0	0	10	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	83
CNAG_01240	gene-CNAG_01240	XM_012193622.1	protein_coding	0	0	0	89	0	0	0	0	0	0	0	36	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	7
CNAG_01241	gene-CNAG_01241	XM_012193621.1	protein_coding	0	0	0	90	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
CNAG_01242	gene-CNAG_01242	XM_012194020.1	protein_coding	0	0	0	67	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
CNAG_01243	gene-CNAG_01243	XM_012193620.1	protein_coding	0	0	0	20	0	0	0	0	0	0	0	1	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	7
CNAG_01244	gene-CNAG_01244	XM_012194021.1	protein_coding	0	0	0	19	0	0	0	0	0	0	0	12	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	5
CNAG_01244	gene-CNAG_01244	XM_012194022.1	protein_coding	0	0	0	19	0	0	0	0	0	0	0	12	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	5
CNAG_01245	gene-CNAG_01245	XM_012194023.1	protein_coding	0	0	0	22	0	0	0	0	0	0	0	10	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	8
CNAG_01246	gene-CNAG_01246	XM_012194024.1	protein_coding	0	0	0	14	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	8
CNAG_01246	gene-CNAG_01246	XM_012194025.1	protein_coding	0	0	0	14	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	8
CNAG_01246	gene-CNAG_01246	XM_012194026.1	protein_coding	0	0	0	14	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	8
CNAG_01247	gene-CNAG_01247	XM_012193619.1	protein_coding	0	0	0	15	0	0	0	0	0	0	0	6	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	6
CNAG_01248	gene-CNAG_01248	XM_012193618.1	protein_coding	0	0	0	20	0	0	0	0	0	0	0	8	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	7
CNAG_01249	gene-CNAG_01249	XM_012194027.1	protein_coding	0	0	0	20	0	0	0	0	0	0	0	8	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	6
CNAG_01250	gene-CNAG_01250	XM_012194028.1	protein_coding	0	0	0	17	0	0	0	0	0	0	0	7	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	7
CNAG_01251	gene-CNAG_01251	XM_012194029.1	protein_coding	0	0	0	28	0	0	0	0	0	0	0	6	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	14
CNAG_01252	gene-CNAG_01252	XM_012194030.1	protein_coding	0	0	0	26	0	0	0	0	0	0	0	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	19
CNAG_01253	gene-CNAG_01253	XM_012194031.1	protein_coding	0	0	0	30	0	0	0	0	0	0	0	7	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	18
CNAG_01254	gene-CNAG_01254	XM_012194032.1	protein_coding	0	0	0	49	0	0	0	0	0	0	0	6	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	35
CNAG_01255	gene-CNAG_01255	XM_012194033.1	protein_coding	0	0	0	59	0	0	0	0	0	0	0	14	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	38
CNAG_01256	gene-CNAG_01256	XM_012193617.1	protein_coding	0	0	0	70	0	0	0	0	0	0	0	20	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	18
CNAG_01257	gene-CNAG_01257	XM_012194034.1	protein_coding	0	0	0	55	0	0	0	0	0	0	0	39	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	14
CNAG_01258	gene-CNAG_01258	XM_012193616.1	protein_coding	0	0	0	67	0	0	0	0	0	0	0	35	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	18
CNAG_01261	gene-CNAG_01261	XM_012193613.1	protein_coding	0	0	0	79	0	0	0	0	0	0	0	21	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	20
CNAG_01262	gene-CNAG_01262	XM_012194035.1	protein_coding	0	0	0	63	0	0	0	0	0	0	0	38	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	20
CNAG_01263	gene-CNAG_01263	XM_012194036.1	protein_coding	0	0	0	67	0	0	0	0	0	0	0	40	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	13
CNAG_01264	gene-CNAG_01264	XM_012194037.1	protein_coding	0	0	0	34	0	0	0	0	0	0	0	20	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	9
CNAG_01265	gene-CNAG_01265	XM_012194038.1	protein_coding	0	0	0	29	0	0	0	0	0	0	0	20	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	5
CNAG_01266	gene-CNAG_01266	XM_012193612.1	protein_coding	0	0	0	53	0	0	0	0	0	0	0	14	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	35
CNAG_01267	gene-CNAG_01267	XM_012194039.1	protein_coding	0	0	0	44	0	0	0	0	0	0	0	9	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	33
CNAG_01268	gene-CNAG_01268	XM_012193611.1	protein_coding	0	0	0	41	0	0	0	0	0	0	0	6	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	25
CNAG_01268	gene-CNAG_01268	XM_012194040.1	protein_coding	0	0	0	41	0	0	0	0	0	0	0	6	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	25
CNAG_01270	gene-CNAG_01270	XM_012194041.1	protein_coding	0	0	0	37	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CNAG_01271	gene-CNAG_01271	XM_012194042.1	protein_coding	0	0	0	10	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CNAG_01272	gene-CNAG_01272	XM_012194043.1	protein_coding	0	0	0	6	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CNAG_01273	gene-CNAG_01273	XM_012194044.1	protein_coding	0	0	0	7	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4
CNAG_01274	gene-CNAG_01274	XM_012194045.1	protein_coding	0	0	0	12	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	8
CNAG_01275	gene-CNAG_01275	XM_012193609.1	protein_coding	0	0	0	12	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	6
CNAG_01276	gene-CNAG_01276	XM_012193608.1	protein_coding	0	0	0	20	0	0	0	0	0	0	0	5	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	9
CNAG_01277	gene-CNAG_01277	XM_012193607.1	protein_coding	0	0	0	16	0	0	0	0	0	0	0	7	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	5
CNAG_01278	gene-CNAG_01278	XM_012193606.1	protein_coding	0	0	0	30	0	0	0	0	0	0	0	10	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	14
CNAG_01278	gene-CNAG_01278	XM_012194046.1	protein_coding	0	0	0	30	0	0	0	0	0	0	0	10	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	14
CNAG_01279	gene-CNAG_01279	XM_012194047.1	protein_coding	0	0	0	26	0	0	0	0	0	0	0	14	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	5
CNAG_01279	gene-CNAG_01279	XM_012194048.1	protein_coding	0	0	0	26	0	0	0	0	0	0	0	14	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	5
CNAG_01281	gene-CNAG_01281	XM_012194049.1	protein_coding	0	0	0	15	0	0	0	0	0	0	0	10	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2
CNAG_01282	gene-CNAG_01282	XM_012194050.1	protein_coding	0	0	0	17	0	0	0	0	0	0	0	11	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5
CNAG_01283	gene-CNAG_01283	XM_012193604.1	protein_coding	0	0	0	11	0	0	0	0	0	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	4
CNAG_01284	gene-CNAG_01284	XM_012194051.1	protein_coding	0	0	0	13	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
CNAG_01285	gene-CNAG_01285	XM_012194052.1	protein_coding	0	0	0	19	0	0	0	0	0	0	0	5	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	10
CNAG_01286	gene-CNAG_01286	XM_012194053.1	protein_coding	0	0	0	23	0	0	0	0	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	15
CNAG_01286	gene-CNAG_01286	XM_012194054.1	protein_coding	0	0	0	23	0	0	0	0	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	15
CNAG_01287	gene-CNAG_01287	XM_012194055.1	protein_coding	0	0	0	45	0	0	0	0	0	0	0	10	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	33
CNAG_01288	gene-CNAG_01288	XM_012194056.1	protein_coding	0	0	0	59	0	0	0	0	0	0	0	12	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	37
CNAG_01289	gene-CNAG_01289	XM_012194057.1	protein_coding	0	0	0	64	0	0	0	0	0	0	0	17	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	37
CNAG_01290	gene-CNAG_01290	XM_012194058.1	protein_coding	0	0	0	61	0	0	0	0	0	0	0	23	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	33
CNAG_01291	gene-CNAG_01291	XM_012194059.1	protein_coding	0	0	0	61	0	0	0	0	0	0	0	23	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	32
CNAG_01292	gene-CNAG_01292	XM_012193603.1	protein_coding	0	0	0	66	0	0	0	0	0	0	0	29	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	6
CNAG_01293	gene-CNAG_01293	XM_012193602.1	protein_coding	0	0	0	47	0	0	0	0	0	0	0	35	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	5
CNAG_01294	gene-CNAG_01294	XM_012193601.1	protein_coding	0	0	0	14	0	0	0	0	0	0	0	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	7
CNAG_01294	gene-CNAG_01294	XM_012194060.1	protein_coding	0	0	0	14	0	0	0	0	0	0	0	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	7
CNAG_01295	gene-CNAG_01295	XM_012193600.1	protein_coding	0	0	0	13	0	0	0	0	0	0	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	4
CNAG_01295	gene-CNAG_01295	XM_012194061.1	protein_coding	0	0	0	13	0	0	0	0	0	0	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	4
CNAG_01296	gene-CNAG_01296	XM_012193599.1	protein_coding	0	0	0	15	0	0	0	0	0	0	0	8	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	4
CNAG_01297	gene-CNAG_01297	XM_012193598.1	protein_coding	0	0	0	15	0	0	0	0	0	0	0	8	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3
CNAG_01297	gene-CNAG_01297	XM_012194062.1	protein_coding	0	0	0	15	0	0	0	0	0	0	0	8	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3
CNAG_01297	gene-CNAG_01297	XM_012194063.1	protein_coding	0	0	0	15	0	0	0	0	0	0	0	8	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3
CNAG_01298	gene-CNAG_01298	XM_012193597.1	protein_coding	0	0	0	12	0	0	0	0	0	0	0	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	5
CNAG_01299	gene-CNAG_01299	XM_012193596.1	protein_coding	0	0	0	7	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4
CNAG_01299	gene-CNAG_01299	XM_012194064.1	protein_coding	0	0	0	7	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4
CNAG_01300	gene-CNAG_01300	XM_012194065.1	protein_coding	0	0	0	7	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2
CNAG_01301	gene-CNAG_01301	XM_012193595.1	protein_coding	0	0	0	6	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CNAG_01302	gene-CNAG_01302	XM_012194066.1	protein_coding	0	0	0	6	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CNAG_01303	gene-CNAG_01303	XM_012194067.1	protein_coding	0	0	0	9	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CNAG_01303	gene-CNAG_01303	XM_012194068.1	protein_coding	0	0	0	9	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CNAG_01304	gene-CNAG_01304	XM_012194069.1	protein_coding	0	0	0	9	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	5
CNAG_01305	gene-CNAG_01305	XM_012193594.1	protein_coding	0	0	0	11	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	7
CNAG_01306	gene-CNAG_01306	XM_012193593.1	protein_coding	0	0	0	37	0	0	0	0	0	0	0	4	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	26
CNAG_01306	gene-CNAG_01306	XM_012194070.1	protein_coding	0	0	0	37	0	0	0	0	0	0	0	4	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	26
CNAG_01307	gene-CNAG_01307	XM_012193592.1	protein_coding	0	0	0	54	0	0	0	0	0	0	0	12	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	41
CNAG_01308	gene-CNAG_01308	XM_012194071.1	protein_coding	0	0	0	76	0	0	0	0	0	0	0	10	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	36
CNAG_01309	gene-CNAG_01309	XM_012194072.1	protein_coding	0	0	0	69	0	0	0	0	0	0	0	26	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	27
CNAG_01310	gene-CNAG_01310	XM_012194073.1	protein_coding	0	0	0	83	0	0	0	0	0	0	0	41	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	24
CNAG_01313	gene-CNAG_01313	XM_012194074.1	protein_coding	0	0	0	67	0	0	0	0	0	0	0	24	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	34
CNAG_01314	gene-CNAG_01314	XM_012193590.1	protein_coding	0	0	0	53	0	0	0	0	0	0	0	23	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	3
CNAG_01314	gene-CNAG_01314	XM_012194075.1	protein_coding	0	0	0	53	0	0	0	0	0	0	0	23	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	3
CNAG_01315	gene-CNAG_01315	XM_012193589.1	protein_coding	0	0	0	67	0	0	0	0	0	0	0	42	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	22
CNAG_01316	gene-CNAG_01316	XM_012194076.1	protein_coding	0	0	0	31	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
CNAG_01317	gene-CNAG_01317	XM_012194077.1	protein_coding	0	0	0	34	0	0	0	0	0	0	0	4	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	21
CNAG_01318	gene-CNAG_01318	XM_012193588.1	protein_coding	0	0	0	52	0	0	0	0	0	0	0	16	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	26
CNAG_01319	gene-CNAG_01319	XM_012194078.1	protein_coding	0	0	0	62	0	0	0	0	0	0	0	23	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	32
CNAG_01320	gene-CNAG_01320	XM_012194079.1	protein_coding	0	0	0	61	0	0	0	0	0	0	0	21	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	31
